taxon 1,taxon 2,Cij,Iij
Norovirus_GIII.1d,Norovirus_GIV.1g,0.891304,0.108696
Norovirus_GIII.1d,Norovirus_GIV.1h,0.891304,0.108696
Norovirus_GIII.1d,Norovirus_GIV.1i,0.886957,0.113043
Norovirus_GIII.1d,Norovirus_GIV.1j,0.886957,0.113043
Norovirus_GIII.1d,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIII.1d,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIII.1d,Norovirus_GV.1c,0.875543,0.124457
Norovirus_GIII.1d,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIII.1d,Norovirus_GV.1e,0.87337,0.12663
Norovirus_GIII.1d,Norovirus_GV.1f,0.87337,0.12663
Norovirus_GIII.1d,Norovirus_GV.1g,0.87337,0.12663
Norovirus_GIII.1d,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIII.1d,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIII.1d,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIII.1d,Norovirus_GVI.1a,0.891304,0.108696
Norovirus_GIII.1d,Norovirus_GVI.1b,0.891304,0.108696
Norovirus_GIII.1d,Norovirus_GVI.1c,0.890217,0.109783
Norovirus_GIII.1d,Norovirus_GVI.1d,0.88913,0.11087
Norovirus_GIII.1d,Norovirus_GVI.1e,0.88913,0.11087
Norovirus_GIII.1d,Norovirus_GVI.1f,0.8875,0.1125
Norovirus_GIII.1d,Norovirus_GVI.1g,0.8875,0.1125
Norovirus_GIII.1d,Norovirus_GVI.1h,0.88587,0.11413
Norovirus_GIII.1d,Norovirus_GVI.1i,0.883696,0.116304
Norovirus_GIII.1d,Norovirus_GVI.1j,0.883696,0.116304
Norovirus_GIII.1d,Norovirus_GVII.1a,0.872826,0.127174
Norovirus_GIII.1d,Norovirus_GVIII.1a,0.871196,0.128804
Norovirus_GIII.1d,Norwalk-like_virus,0.872826,0.127174
Norovirus_GIII.1e,Norovirus_GIII.1f,0.915217,0.0847826
Norovirus_GIII.1e,Norovirus_GIII.1g,0.915217,0.0847826
Norovirus_GIII.1e,Norovirus_GIII.1h,0.915217,0.0847826
Norovirus_GIII.1e,Norovirus_GIII.1i,0.915217,0.0847826
Norovirus_GIII.1e,Norovirus_GIII.1j,0.915217,0.0847826
Norovirus_GIII.1e,Norovirus_GIV.1a,0.891304,0.108696
Norovirus_GIII.1e,Norovirus_GIV.1b,0.865761,0.134239
Norovirus_GIII.1e,Norovirus_GIV.1c,0.870109,0.129891
Norovirus_GIII.1e,Norovirus_GIV.1d,0.866304,0.133696
Norovirus_GIII.1e,Norovirus_GIV.1e,0.891304,0.108696
Norovirus_GIII.1e,Norovirus_GIV.1f,0.891304,0.108696
Norovirus_GIII.1e,Norovirus_GIV.1g,0.891304,0.108696
Norovirus_GIII.1e,Norovirus_GIV.1h,0.891304,0.108696
Norovirus_GIII.1e,Norovirus_GIV.1i,0.886957,0.113043
Norovirus_GIII.1e,Norovirus_GIV.1j,0.886957,0.113043
Norovirus_GIII.1e,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIII.1e,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIII.1e,Norovirus_GV.1c,0.875543,0.124457
Norovirus_GIII.1e,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIII.1e,Norovirus_GV.1e,0.87337,0.12663
Norovirus_GIII.1e,Norovirus_GV.1f,0.87337,0.12663
Norovirus_GIII.1e,Norovirus_GV.1g,0.87337,0.12663
Norovirus_GIII.1e,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIII.1e,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIII.1e,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIII.1e,Norovirus_GVI.1a,0.891304,0.108696
Norovirus_GIII.1e,Norovirus_GVI.1b,0.891304,0.108696
Norovirus_GIII.1e,Norovirus_GVI.1c,0.890217,0.109783
Norovirus_GIII.1e,Norovirus_GVI.1d,0.88913,0.11087
Norovirus_GIII.1e,Norovirus_GVI.1e,0.88913,0.11087
Norovirus_GIII.1e,Norovirus_GVI.1f,0.8875,0.1125
Norovirus_GIII.1e,Norovirus_GVI.1g,0.8875,0.1125
Norovirus_GIII.1e,Norovirus_GVI.1h,0.88587,0.11413
Norovirus_GIII.1e,Norovirus_GVI.1i,0.883696,0.116304
Norovirus_GIII.1e,Norovirus_GVI.1j,0.883696,0.116304
Norovirus_GIII.1e,Norovirus_GVII.1a,0.872826,0.127174
Norovirus_GIII.1e,Norovirus_GVIII.1a,0.871196,0.128804
Norovirus_GIII.1e,Norwalk-like_virus,0.872826,0.127174
Norovirus_GIII.1f,Norovirus_GIII.1g,0.915217,0.0847826
Norovirus_GIII.1f,Norovirus_GIII.1h,0.915217,0.0847826
Norovirus_GIII.1f,Norovirus_GIII.1i,0.915217,0.0847826
Norovirus_GIII.1f,Norovirus_GIII.1j,0.915217,0.0847826
Norovirus_GIII.1f,Norovirus_GIV.1a,0.891304,0.108696
Norovirus_GIII.1f,Norovirus_GIV.1b,0.865761,0.134239
Norovirus_GIII.1f,Norovirus_GIV.1c,0.870109,0.129891
Norovirus_GIII.1f,Norovirus_GIV.1d,0.866304,0.133696
Norovirus_GIII.1f,Norovirus_GIV.1e,0.891304,0.108696
Norovirus_GIII.1f,Norovirus_GIV.1f,0.891304,0.108696
Norovirus_GIII.1f,Norovirus_GIV.1g,0.891304,0.108696
Norovirus_GIII.1f,Norovirus_GIV.1h,0.891304,0.108696
Norovirus_GIII.1f,Norovirus_GIV.1i,0.886957,0.113043
Norovirus_GIII.1f,Norovirus_GIV.1j,0.886957,0.113043
Norovirus_GIII.1f,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIII.1f,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIII.1f,Norovirus_GV.1c,0.875543,0.124457
Norovirus_GIII.1f,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIII.1f,Norovirus_GV.1e,0.87337,0.12663
Norovirus_GIII.1f,Norovirus_GV.1f,0.87337,0.12663
Norovirus_GIII.1f,Norovirus_GV.1g,0.87337,0.12663
Norovirus_GIII.1f,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIII.1f,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIII.1f,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIII.1f,Norovirus_GVI.1a,0.891304,0.108696
Norovirus_GIII.1f,Norovirus_GVI.1b,0.891304,0.108696
Norovirus_GIII.1f,Norovirus_GVI.1c,0.890217,0.109783
Norovirus_GIII.1f,Norovirus_GVI.1d,0.88913,0.11087
Norovirus_GIII.1f,Norovirus_GVI.1e,0.88913,0.11087
Norovirus_GIII.1f,Norovirus_GVI.1f,0.8875,0.1125
Norovirus_GIII.1f,Norovirus_GVI.1g,0.8875,0.1125
Norovirus_GIII.1f,Norovirus_GVI.1h,0.88587,0.11413
Norovirus_GIII.1f,Norovirus_GVI.1i,0.883696,0.116304
Norovirus_GIII.1f,Norovirus_GVI.1j,0.883696,0.116304
Norovirus_GIII.1f,Norovirus_GVII.1a,0.872826,0.127174
Norovirus_GIII.1f,Norovirus_GVIII.1a,0.871196,0.128804
Norovirus_GIII.1f,Norwalk-like_virus,0.872826,0.127174
Norovirus_GIII.1g,Norovirus_GIII.1h,0.915217,0.0847826
Norovirus_GIII.1g,Norovirus_GIII.1i,0.915217,0.0847826
Norovirus_GIII.1g,Norovirus_GIII.1j,0.915217,0.0847826
Norovirus_GIII.1g,Norovirus_GIV.1a,0.891304,0.108696
Norovirus_GIII.1g,Norovirus_GIV.1b,0.865761,0.134239
Norovirus_GIII.1g,Norovirus_GIV.1c,0.870109,0.129891
Norovirus_GIII.1g,Norovirus_GIV.1d,0.866304,0.133696
Norovirus_GIII.1g,Norovirus_GIV.1e,0.891304,0.108696
Norovirus_GIII.1g,Norovirus_GIV.1f,0.891304,0.108696
Norovirus_GIII.1g,Norovirus_GIV.1g,0.891304,0.108696
Norovirus_GIII.1g,Norovirus_GIV.1h,0.891304,0.108696
Norovirus_GIII.1g,Norovirus_GIV.1i,0.886957,0.113043
Norovirus_GIII.1g,Norovirus_GIV.1j,0.886957,0.113043
Norovirus_GIII.1g,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIII.1g,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIII.1g,Norovirus_GV.1c,0.875543,0.124457
Norovirus_GIII.1g,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIII.1g,Norovirus_GV.1e,0.87337,0.12663
Norovirus_GIII.1g,Norovirus_GV.1f,0.87337,0.12663
Norovirus_GIII.1g,Norovirus_GV.1g,0.87337,0.12663
Norovirus_GIII.1g,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIII.1g,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIII.1g,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIII.1g,Norovirus_GVI.1a,0.891304,0.108696
Norovirus_GIII.1g,Norovirus_GVI.1b,0.891304,0.108696
Norovirus_GIII.1g,Norovirus_GVI.1c,0.890217,0.109783
Norovirus_GIII.1g,Norovirus_GVI.1d,0.88913,0.11087
Norovirus_GIII.1g,Norovirus_GVI.1e,0.88913,0.11087
Norovirus_GIII.1g,Norovirus_GVI.1f,0.8875,0.1125
Norovirus_GIII.1g,Norovirus_GVI.1g,0.8875,0.1125
Norovirus_GIII.1g,Norovirus_GVI.1h,0.88587,0.11413
Norovirus_GIII.1g,Norovirus_GVI.1i,0.883696,0.116304
Norovirus_GIII.1g,Norovirus_GVI.1j,0.883696,0.116304
Norovirus_GIII.1g,Norovirus_GVII.1a,0.872826,0.127174
Norovirus_GIII.1g,Norovirus_GVIII.1a,0.871196,0.128804
Norovirus_GIII.1g,Norwalk-like_virus,0.872826,0.127174
Norovirus_GIII.1h,Norovirus_GIII.1i,0.915217,0.0847826
Norovirus_GIII.1h,Norovirus_GIII.1j,0.915217,0.0847826
Norovirus_GIII.1h,Norovirus_GIV.1a,0.891304,0.108696
Norovirus_GIII.1h,Norovirus_GIV.1b,0.865761,0.134239
Norovirus_GIII.1h,Norovirus_GIV.1c,0.870109,0.129891
Norovirus_GIII.1h,Norovirus_GIV.1d,0.866304,0.133696
Norovirus_GIII.1h,Norovirus_GIV.1e,0.891304,0.108696
Norovirus_GIII.1h,Norovirus_GIV.1f,0.891304,0.108696
Norovirus_GIII.1h,Norovirus_GIV.1g,0.891304,0.108696
Norovirus_GIII.1h,Norovirus_GIV.1h,0.891304,0.108696
Norovirus_GIII.1h,Norovirus_GIV.1i,0.886957,0.113043
Norovirus_GIII.1h,Norovirus_GIV.1j,0.886957,0.113043
Norovirus_GIII.1h,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIII.1h,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIII.1h,Norovirus_GV.1c,0.875543,0.124457
Norovirus_GIII.1h,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIII.1h,Norovirus_GV.1e,0.87337,0.12663
Norovirus_GIII.1h,Norovirus_GV.1f,0.87337,0.12663
Norovirus_GIII.1h,Norovirus_GV.1g,0.87337,0.12663
Norovirus_GIII.1h,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIII.1h,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIII.1h,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIII.1h,Norovirus_GVI.1a,0.891304,0.108696
Norovirus_GIII.1h,Norovirus_GVI.1b,0.891304,0.108696
Norovirus_GIII.1h,Norovirus_GVI.1c,0.890217,0.109783
Norovirus_GIII.1h,Norovirus_GVI.1d,0.88913,0.11087
Norovirus_GIII.1h,Norovirus_GVI.1e,0.88913,0.11087
Norovirus_GIII.1h,Norovirus_GVI.1f,0.8875,0.1125
Norovirus_GIII.1h,Norovirus_GVI.1g,0.8875,0.1125
Norovirus_GIII.1h,Norovirus_GVI.1h,0.88587,0.11413
Norovirus_GIII.1h,Norovirus_GVI.1i,0.883696,0.116304
Norovirus_GIII.1h,Norovirus_GVI.1j,0.883696,0.116304
Norovirus_GIII.1h,Norovirus_GVII.1a,0.872826,0.127174
Norovirus_GIII.1h,Norovirus_GVIII.1a,0.871196,0.128804
Norovirus_GIII.1h,Norwalk-like_virus,0.872826,0.127174
Norovirus_GIII.1i,Norovirus_GIII.1j,0.915217,0.0847826
Norovirus_GIII.1i,Norovirus_GIV.1a,0.891304,0.108696
Norovirus_GIII.1i,Norovirus_GIV.1b,0.865761,0.134239
Norovirus_GIII.1i,Norovirus_GIV.1c,0.870109,0.129891
Norovirus_GIII.1i,Norovirus_GIV.1d,0.866304,0.133696
Norovirus_GIII.1i,Norovirus_GIV.1e,0.891304,0.108696
Norovirus_GIII.1i,Norovirus_GIV.1f,0.891304,0.108696
Norovirus_GIII.1i,Norovirus_GIV.1g,0.891304,0.108696
Norovirus_GIII.1i,Norovirus_GIV.1h,0.891304,0.108696
Norovirus_GIII.1i,Norovirus_GIV.1i,0.886957,0.113043
Norovirus_GIII.1i,Norovirus_GIV.1j,0.886957,0.113043
Norovirus_GIII.1i,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIII.1i,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIII.1i,Norovirus_GV.1c,0.875543,0.124457
Norovirus_GIII.1i,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIII.1i,Norovirus_GV.1e,0.87337,0.12663
Norovirus_GIII.1i,Norovirus_GV.1f,0.87337,0.12663
Norovirus_GIII.1i,Norovirus_GV.1g,0.87337,0.12663
Norovirus_GIII.1i,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIII.1i,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIII.1i,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIII.1i,Norovirus_GVI.1a,0.891304,0.108696
Norovirus_GIII.1i,Norovirus_GVI.1b,0.891304,0.108696
Norovirus_GIII.1i,Norovirus_GVI.1c,0.890217,0.109783
Norovirus_GIII.1i,Norovirus_GVI.1d,0.88913,0.11087
Norovirus_GIII.1i,Norovirus_GVI.1e,0.88913,0.11087
Norovirus_GIII.1i,Norovirus_GVI.1f,0.8875,0.1125
Norovirus_GIII.1i,Norovirus_GVI.1g,0.8875,0.1125
Norovirus_GIII.1i,Norovirus_GVI.1h,0.88587,0.11413
Norovirus_GIII.1i,Norovirus_GVI.1i,0.883696,0.116304
Norovirus_GIII.1i,Norovirus_GVI.1j,0.883696,0.116304
Norovirus_GIII.1i,Norovirus_GVII.1a,0.872826,0.127174
Norovirus_GIII.1i,Norovirus_GVIII.1a,0.871196,0.128804
Norovirus_GIII.1i,Norwalk-like_virus,0.872826,0.127174
Norovirus_GIII.1j,Norovirus_GIV.1a,0.891304,0.108696
Norovirus_GIII.1j,Norovirus_GIV.1b,0.865761,0.134239
Norovirus_GIII.1j,Norovirus_GIV.1c,0.870109,0.129891
Norovirus_GIII.1j,Norovirus_GIV.1d,0.866304,0.133696
Norovirus_GIII.1j,Norovirus_GIV.1e,0.891304,0.108696
Norovirus_GIII.1j,Norovirus_GIV.1f,0.891304,0.108696
Norovirus_GIII.1j,Norovirus_GIV.1g,0.891304,0.108696
Norovirus_GIII.1j,Norovirus_GIV.1h,0.891304,0.108696
Norovirus_GIII.1j,Norovirus_GIV.1i,0.886957,0.113043
Norovirus_GIII.1j,Norovirus_GIV.1j,0.886957,0.113043
Norovirus_GIII.1j,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIII.1j,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIII.1j,Norovirus_GV.1c,0.875543,0.124457
Norovirus_GIII.1j,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIII.1j,Norovirus_GV.1e,0.87337,0.12663
Norovirus_GIII.1j,Norovirus_GV.1f,0.87337,0.12663
Norovirus_GIII.1j,Norovirus_GV.1g,0.87337,0.12663
Norovirus_GIII.1j,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIII.1j,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIII.1j,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIII.1j,Norovirus_GVI.1a,0.891304,0.108696
Norovirus_GIII.1j,Norovirus_GVI.1b,0.891304,0.108696
Norovirus_GIII.1j,Norovirus_GVI.1c,0.890217,0.109783
Norovirus_GIII.1j,Norovirus_GVI.1d,0.88913,0.11087
Norovirus_GIII.1j,Norovirus_GVI.1e,0.88913,0.11087
Norovirus_GIII.1j,Norovirus_GVI.1f,0.8875,0.1125
Norovirus_GIII.1j,Norovirus_GVI.1g,0.8875,0.1125
Norovirus_GIII.1j,Norovirus_GVI.1h,0.88587,0.11413
Norovirus_GIII.1j,Norovirus_GVI.1i,0.883696,0.116304
Norovirus_GIII.1j,Norovirus_GVI.1j,0.883696,0.116304
Norovirus_GIII.1j,Norovirus_GVII.1a,0.872826,0.127174
Norovirus_GIII.1j,Norovirus_GVIII.1a,0.871196,0.128804
Norovirus_GIII.1j,Norwalk-like_virus,0.872826,0.127174
Norovirus_GIV.1a,Norovirus_GIV.1b,0.913043,0.0869565
Norovirus_GIV.1a,Norovirus_GIV.1c,0.915761,0.0842391
Norovirus_GIV.1a,Norovirus_GIV.1d,0.91413,0.0858696
Norovirus_GIV.1a,Norovirus_GIV.1e,0.948913,0.051087
Norovirus_GIV.1a,Norovirus_GIV.1f,0.948913,0.051087
Norovirus_GIV.1a,Norovirus_GIV.1g,0.948913,0.051087
Norovirus_GIV.1a,Norovirus_GIV.1h,0.948913,0.051087
Norovirus_GIV.1a,Norovirus_GIV.1i,0.944022,0.0559783
Norovirus_GIV.1a,Norovirus_GIV.1j,0.944022,0.0559783
Norovirus_GIV.1a,Norovirus_GV.1a,0.896739,0.103261
Norovirus_GIV.1a,Norovirus_GV.1b,0.90163,0.0983696
Norovirus_GIV.1a,Norovirus_GV.1c,0.901087,0.098913
Norovirus_GIV.1a,Norovirus_GV.1d,0.897283,0.102717
Norovirus_GIV.1a,Norovirus_GV.1e,0.896739,0.103261
Norovirus_GIV.1a,Norovirus_GV.1f,0.897283,0.102717
Norovirus_GIV.1a,Norovirus_GV.1g,0.897283,0.102717
Norovirus_GIV.1a,Norovirus_GV.1h,0.896739,0.103261
Norovirus_GIV.1a,Norovirus_GV.1i,0.896739,0.103261
Norovirus_GIV.1a,Norovirus_GV.1j,0.896739,0.103261
Norovirus_GIV.1a,Norovirus_GVI.1a,0.948913,0.051087
Norovirus_GIV.1a,Norovirus_GVI.1b,0.948913,0.051087
Norovirus_GIV.1a,Norovirus_GVI.1c,0.947283,0.0527174
Norovirus_GIV.1a,Norovirus_GVI.1d,0.944022,0.0559783
Norovirus_GIV.1a,Norovirus_GVI.1e,0.944022,0.0559783
Norovirus_GIV.1a,Norovirus_GVI.1f,0.945109,0.0548913
Norovirus_GIV.1a,Norovirus_GVI.1g,0.945109,0.0548913
Norovirus_GIV.1a,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GIV.1a,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GIV.1a,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GIV.1a,Norovirus_GVII.1a,0.920109,0.0798913
Norovirus_GIV.1a,Norovirus_GVIII.1a,0.917935,0.0820652
Norovirus_GIV.1a,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GIV.1b,Norovirus_GIV.1c,0.895652,0.104348
Norovirus_GIV.1b,Norovirus_GIV.1d,0.91413,0.0858696
Norovirus_GIV.1b,Norovirus_GIV.1e,0.913043,0.0869565
Norovirus_GIV.1b,Norovirus_GIV.1f,0.913043,0.0869565
Norovirus_GIV.1b,Norovirus_GIV.1g,0.913043,0.0869565
Norovirus_GIV.1b,Norovirus_GIV.1h,0.913043,0.0869565
Norovirus_GIV.1b,Norovirus_GIV.1i,0.908152,0.0918478
Norovirus_GIV.1b,Norovirus_GIV.1j,0.908152,0.0918478
Norovirus_GIV.1b,Norovirus_GV.1a,0.872826,0.127174
Norovirus_GIV.1b,Norovirus_GV.1b,0.876087,0.123913
Norovirus_GIV.1b,Norovirus_GV.1c,0.876087,0.123913
Norovirus_GIV.1b,Norovirus_GV.1d,0.87337,0.12663
Norovirus_GIV.1b,Norovirus_GV.1e,0.872283,0.127717
Norovirus_GIV.1b,Norovirus_GV.1f,0.872826,0.127174
Norovirus_GIV.1b,Norovirus_GV.1g,0.872826,0.127174
Norovirus_GIV.1b,Norovirus_GV.1h,0.872826,0.127174
Norovirus_GIV.1b,Norovirus_GV.1i,0.872826,0.127174
Norovirus_GIV.1b,Norovirus_GV.1j,0.872826,0.127174
Norovirus_GIV.1b,Norovirus_GVI.1a,0.913043,0.0869565
Norovirus_GIV.1b,Norovirus_GVI.1b,0.913043,0.0869565
Norovirus_GIV.1b,Norovirus_GVI.1c,0.913043,0.0869565
Norovirus_GIV.1b,Norovirus_GVI.1d,0.908152,0.0918478
Norovirus_GIV.1b,Norovirus_GVI.1e,0.908152,0.0918478
Norovirus_GIV.1b,Norovirus_GVI.1f,0.909239,0.0907609
Norovirus_GIV.1b,Norovirus_GVI.1g,0.91087,0.0891304
Norovirus_GIV.1b,Norovirus_GVI.1h,0.908696,0.0913043
Norovirus_GIV.1b,Norovirus_GVI.1i,0.907609,0.0923913
Norovirus_GIV.1b,Norovirus_GVI.1j,0.907609,0.0923913
Norovirus_GIV.1b,Norovirus_GVII.1a,0.89837,0.10163
Norovirus_GIV.1b,Norovirus_GVIII.1a,0.905978,0.0940217
Norovirus_GIV.1b,Norwalk-like_virus,0.907609,0.0923913
Norovirus_GIV.1c,Norovirus_GIV.1d,0.897283,0.102717
Norovirus_GIV.1c,Norovirus_GIV.1e,0.915761,0.0842391
Norovirus_GIV.1c,Norovirus_GIV.1f,0.915761,0.0842391
Norovirus_GIV.1c,Norovirus_GIV.1g,0.915761,0.0842391
Norovirus_GIV.1c,Norovirus_GIV.1h,0.915761,0.0842391
Norovirus_GIV.1c,Norovirus_GIV.1i,0.91087,0.0891304
Norovirus_GIV.1c,Norovirus_GIV.1j,0.91087,0.0891304
Norovirus_GIV.1c,Norovirus_GV.1a,0.883152,0.116848
Norovirus_GIV.1c,Norovirus_GV.1b,0.886413,0.113587
Norovirus_GIV.1c,Norovirus_GV.1c,0.88587,0.11413
Norovirus_GIV.1c,Norovirus_GV.1d,0.883152,0.116848
Norovirus_GIV.1c,Norovirus_GV.1e,0.883152,0.116848
Norovirus_GIV.1c,Norovirus_GV.1f,0.883696,0.116304
Norovirus_GIV.1c,Norovirus_GV.1g,0.883696,0.116304
Norovirus_GIV.1c,Norovirus_GV.1h,0.883152,0.116848
Norovirus_GIV.1c,Norovirus_GV.1i,0.883152,0.116848
Norovirus_GIV.1c,Norovirus_GV.1j,0.883152,0.116848
Norovirus_GIV.1c,Norovirus_GVI.1a,0.915761,0.0842391
Norovirus_GIV.1c,Norovirus_GVI.1b,0.915761,0.0842391
Norovirus_GIV.1c,Norovirus_GVI.1c,0.915217,0.0847826
Norovirus_GIV.1c,Norovirus_GVI.1d,0.911413,0.088587
Norovirus_GIV.1c,Norovirus_GVI.1e,0.911413,0.088587
Norovirus_GIV.1c,Norovirus_GVI.1f,0.911957,0.0880435
Norovirus_GIV.1c,Norovirus_GVI.1g,0.911957,0.0880435
Norovirus_GIV.1c,Norovirus_GVI.1h,0.91087,0.0891304
Norovirus_GIV.1c,Norovirus_GVI.1i,0.909239,0.0907609
Norovirus_GIV.1c,Norovirus_GVI.1j,0.909239,0.0907609
Norovirus_GIV.1c,Norovirus_GVII.1a,0.919022,0.0809783
Norovirus_GIV.1c,Norovirus_GVIII.1a,0.904891,0.0951087
Norovirus_GIV.1c,Norwalk-like_virus,0.905435,0.0945652
Norovirus_GIV.1d,Norovirus_GIV.1e,0.91413,0.0858696
Norovirus_GIV.1d,Norovirus_GIV.1f,0.91413,0.0858696
Norovirus_GIV.1d,Norovirus_GIV.1g,0.91413,0.0858696
Norovirus_GIV.1d,Norovirus_GIV.1h,0.91413,0.0858696
Norovirus_GIV.1d,Norovirus_GIV.1i,0.909239,0.0907609
Norovirus_GIV.1d,Norovirus_GIV.1j,0.909239,0.0907609
Norovirus_GIV.1d,Norovirus_GV.1a,0.875,0.125
Norovirus_GIV.1d,Norovirus_GV.1b,0.878261,0.121739
Norovirus_GIV.1d,Norovirus_GV.1c,0.878261,0.121739
Norovirus_GIV.1d,Norovirus_GV.1d,0.875543,0.124457
Norovirus_GIV.1d,Norovirus_GV.1e,0.874457,0.125543
Norovirus_GIV.1d,Norovirus_GV.1f,0.875,0.125
Norovirus_GIV.1d,Norovirus_GV.1g,0.875,0.125
Norovirus_GIV.1d,Norovirus_GV.1h,0.875,0.125
Norovirus_GIV.1d,Norovirus_GV.1i,0.875,0.125
Norovirus_GIV.1d,Norovirus_GV.1j,0.875,0.125
Norovirus_GIV.1d,Norovirus_GVI.1a,0.91413,0.0858696
Norovirus_GIV.1d,Norovirus_GVI.1b,0.91413,0.0858696
Norovirus_GIV.1d,Norovirus_GVI.1c,0.91413,0.0858696
Norovirus_GIV.1d,Norovirus_GVI.1d,0.909239,0.0907609
Norovirus_GIV.1d,Norovirus_GVI.1e,0.909239,0.0907609
Norovirus_GIV.1d,Norovirus_GVI.1f,0.910326,0.0896739
Norovirus_GIV.1d,Norovirus_GVI.1g,0.911413,0.088587
Norovirus_GIV.1d,Norovirus_GVI.1h,0.909783,0.0902174
Norovirus_GIV.1d,Norovirus_GVI.1i,0.909239,0.0907609
Norovirus_GIV.1d,Norovirus_GVI.1j,0.909239,0.0907609
Norovirus_GIV.1d,Norovirus_GVII.1a,0.9,0.1
Norovirus_GIV.1d,Norovirus_GVIII.1a,0.905978,0.0940217
Norovirus_GIV.1d,Norwalk-like_virus,0.908152,0.0918478
Norovirus_GIV.1e,Norovirus_GIV.1f,0.948913,0.051087
Norovirus_GIV.1e,Norovirus_GIV.1g,0.948913,0.051087
Norovirus_GIV.1e,Norovirus_GIV.1h,0.948913,0.051087
Norovirus_GIV.1e,Norovirus_GIV.1i,0.944022,0.0559783
Norovirus_GIV.1e,Norovirus_GIV.1j,0.944022,0.0559783
Norovirus_GIV.1e,Norovirus_GV.1a,0.896739,0.103261
Norovirus_GIV.1e,Norovirus_GV.1b,0.90163,0.0983696
Norovirus_GIV.1e,Norovirus_GV.1c,0.901087,0.098913
Norovirus_GIV.1e,Norovirus_GV.1d,0.897283,0.102717
Norovirus_GIV.1e,Norovirus_GV.1e,0.896739,0.103261
Norovirus_GIV.1e,Norovirus_GV.1f,0.897283,0.102717
Norovirus_GIV.1e,Norovirus_GV.1g,0.897283,0.102717
Norovirus_GIV.1e,Norovirus_GV.1h,0.896739,0.103261
Norovirus_GIV.1e,Norovirus_GV.1i,0.896739,0.103261
Norovirus_GIV.1e,Norovirus_GV.1j,0.896739,0.103261
Norovirus_GIV.1e,Norovirus_GVI.1a,0.948913,0.051087
Norovirus_GIV.1e,Norovirus_GVI.1b,0.948913,0.051087
Norovirus_GIV.1e,Norovirus_GVI.1c,0.947283,0.0527174
Norovirus_GIV.1e,Norovirus_GVI.1d,0.944022,0.0559783
Norovirus_GIV.1e,Norovirus_GVI.1e,0.944022,0.0559783
Norovirus_GIV.1e,Norovirus_GVI.1f,0.945109,0.0548913
Norovirus_GIV.1e,Norovirus_GVI.1g,0.945109,0.0548913
Norovirus_GIV.1e,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GIV.1e,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GIV.1e,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GIV.1e,Norovirus_GVII.1a,0.920109,0.0798913
Norovirus_GIV.1e,Norovirus_GVIII.1a,0.917935,0.0820652
